timestamp_ms,pwm_us,adc_raw,throttle_pct,esc_type,system_state
10692,1500,1023,0,BI,DISARMED
10764,1500,1023,0,BI,DISARMED
10835,1500,1023,0,BI,DISARMED
10907,1500,1023,0,BI,DISARMED
10979,1500,1023,0,BI,DISARMED
11051,1500,1023,0,BI,DISARMED
11122,1500,1023,0,BI,DISARMED
11194,1500,1023,0,BI,DISARMED
11266,1500,1023,0,BI,DISARMED
11337,1500,1023,0,BI,DISARMED
11409,1500,1023,0,BI,DISARMED
11481,1500,1023,0,BI,DISARMED
11552,1500,1023,0,BI,DISARMED
11623,1500,1023,0,BI,DISARMED
11695,1500,1023,0,BI,DISARMED
11766,1500,1023,0,BI,DISARMED
11838,1500,1023,0,BI,DISARMED
11910,1500,999,0,BI,DISARMED
11981,1500,972,0,BI,DISARMED
12053,1500,943,0,BI,DISARMED
12125,1500,910,0,BI,DISARMED
12196,1500,878,0,BI,DISARMED
12268,1500,848,0,BI,DISARMED
12339,1500,813,0,BI,DISARMED
12410,1500,781,0,BI,DISARMED
12482,1500,751,0,BI,DISARMED
12554,1500,722,0,BI,DISARMED
12625,1500,695,0,BI,DISARMED
12697,1500,669,0,BI,DISARMED
12769,1500,641,0,BI,DISARMED
12840,1500,615,0,BI,DISARMED
12911,1500,589,0,BI,DISARMED
12983,1500,564,0,BI,DISARMED
13054,1500,540,0,BI,DISARMED
13126,1500,517,0,BI,DISARMED
13198,1500,495,0,BI,DISARMED
13270,1500,472,0,BI,DISARMED
13341,1500,449,0,BI,DISARMED
13413,1500,427,0,BI,DISARMED
13484,1500,405,0,BI,DISARMED
13555,1500,383,0,BI,DISARMED
13627,1500,361,0,BI,DISARMED
13699,1500,341,0,BI,DISARMED
13770,1500,318,0,BI,DISARMED
13842,1500,297,0,BI,DISARMED
13914,1500,276,0,BI,DISARMED
13985,1500,252,0,BI,DISARMED
14056,1500,227,0,BI,DISARMED
14128,1500,203,0,BI,DISARMED
14199,1500,182,0,BI,DISARMED
14271,1500,162,0,BI,DISARMED
14343,1500,142,0,BI,DISARMED
14414,1500,123,0,BI,DISARMED
14486,1500,103,0,BI,DISARMED
14558,1500,83,0,BI,DISARMED
14628,1500,65,0,BI,DISARMED
14706,1500,47,-91,BI,WAITING_NEUTRAL
14784,1500,29,-95,BI,WAITING_NEUTRAL
14861,1500,8,-99,BI,WAITING_NEUTRAL
14939,1500,0,-100,BI,WAITING_NEUTRAL
15016,1500,0,-100,BI,WAITING_NEUTRAL
15095,1500,0,-100,BI,WAITING_NEUTRAL
15173,1500,0,-100,BI,WAITING_NEUTRAL
15251,1500,0,-100,BI,WAITING_NEUTRAL
15329,1500,0,-100,BI,WAITING_NEUTRAL
15408,1500,0,-100,BI,WAITING_NEUTRAL
15485,1500,0,-100,BI,WAITING_NEUTRAL
15563,1500,0,-100,BI,WAITING_NEUTRAL
15641,1500,0,-100,BI,WAITING_NEUTRAL
15720,1500,0,-100,BI,WAITING_NEUTRAL
15798,1500,0,-100,BI,WAITING_NEUTRAL
15876,1500,0,-100,BI,WAITING_NEUTRAL
15953,1500,0,-100,BI,WAITING_NEUTRAL
16031,1500,0,-100,BI,WAITING_NEUTRAL
16110,1500,0,-100,BI,WAITING_NEUTRAL
16188,1500,0,-100,BI,WAITING_NEUTRAL
16266,1500,0,-100,BI,WAITING_NEUTRAL
16344,1500,0,-100,BI,WAITING_NEUTRAL
16422,1500,0,-100,BI,WAITING_NEUTRAL
16500,1500,0,-100,BI,WAITING_NEUTRAL
16578,1500,5,-100,BI,WAITING_NEUTRAL
16656,1500,18,-97,BI,WAITING_NEUTRAL
16733,1500,32,-94,BI,WAITING_NEUTRAL
16811,1500,45,-92,BI,WAITING_NEUTRAL
16887,1500,57,-89,BI,WAITING_NEUTRAL
16965,1500,69,-87,BI,WAITING_NEUTRAL
17043,1500,79,-85,BI,WAITING_NEUTRAL
17120,1500,88,-83,BI,WAITING_NEUTRAL
17198,1500,97,-82,BI,WAITING_NEUTRAL
17275,1500,106,-80,BI,WAITING_NEUTRAL
17352,1500,115,-78,BI,WAITING_NEUTRAL
17430,1500,124,-76,BI,WAITING_NEUTRAL
17507,1500,133,-74,BI,WAITING_NEUTRAL
17585,1500,141,-73,BI,WAITING_NEUTRAL
17661,1500,150,-71,BI,WAITING_NEUTRAL
17739,1500,158,-70,BI,WAITING_NEUTRAL
17817,1500,166,-68,BI,WAITING_NEUTRAL
17894,1500,173,-67,BI,WAITING_NEUTRAL
17972,1500,181,-65,BI,WAITING_NEUTRAL
18050,1500,190,-63,BI,WAITING_NEUTRAL
18126,1500,197,-62,BI,WAITING_NEUTRAL
18204,1500,204,-61,BI,WAITING_NEUTRAL
18282,1500,211,-59,BI,WAITING_NEUTRAL
18359,1500,219,-58,BI,WAITING_NEUTRAL
18437,1500,228,-56,BI,WAITING_NEUTRAL
18514,1500,236,-54,BI,WAITING_NEUTRAL
18591,1500,243,-53,BI,WAITING_NEUTRAL
18669,1500,251,-51,BI,WAITING_NEUTRAL
18747,1500,258,-50,BI,WAITING_NEUTRAL
18824,1500,264,-49,BI,WAITING_NEUTRAL
18902,1500,271,-48,BI,WAITING_NEUTRAL
18979,1500,278,-46,BI,WAITING_NEUTRAL
19056,1500,285,-45,BI,WAITING_NEUTRAL
19134,1500,292,-43,BI,WAITING_NEUTRAL
19212,1500,298,-42,BI,WAITING_NEUTRAL
19289,1500,302,-41,BI,WAITING_NEUTRAL
19366,1500,308,-40,BI,WAITING_NEUTRAL
19443,1500,315,-39,BI,WAITING_NEUTRAL
19521,1500,321,-38,BI,WAITING_NEUTRAL
19599,1500,327,-37,BI,WAITING_NEUTRAL
19676,1500,335,-35,BI,WAITING_NEUTRAL
19753,1500,341,-34,BI,WAITING_NEUTRAL
19831,1500,346,-33,BI,WAITING_NEUTRAL
19908,1500,351,-32,BI,WAITING_NEUTRAL
