timestamp_ms,pwm_us,adc_raw,throttle_pct,esc_type,system_state
9326,1500,1023,0,BI,DISARMED
9398,1500,1023,0,BI,DISARMED
9469,1500,1023,0,BI,DISARMED
9541,1500,1023,0,BI,DISARMED
9613,1500,1023,0,BI,DISARMED
9684,1500,1023,0,BI,DISARMED
9755,1500,1023,0,BI,DISARMED
9827,1500,1023,0,BI,DISARMED
9899,1500,1023,0,BI,DISARMED
9970,1500,1023,0,BI,DISARMED
10042,1500,1023,0,BI,DISARMED
10114,1500,1023,0,BI,DISARMED
10185,1500,1023,0,BI,DISARMED
10257,1500,1023,0,BI,DISARMED
10329,1500,1023,0,BI,DISARMED
10400,1500,1023,0,BI,DISARMED
10472,1500,1023,0,BI,DISARMED
10543,1500,1023,0,BI,DISARMED
10614,1500,1023,0,BI,DISARMED
10686,1500,1023,0,BI,DISARMED
10758,1500,1023,0,BI,DISARMED
10829,1500,1023,0,BI,DISARMED
10901,1500,1023,0,BI,DISARMED
10973,1500,1023,0,BI,DISARMED
11044,1500,1023,0,BI,DISARMED
11116,1500,1023,0,BI,DISARMED
11188,1500,988,0,BI,DISARMED
11259,1500,912,0,BI,DISARMED
11331,1500,809,0,BI,DISARMED
11403,1500,686,0,BI,DISARMED
11473,1500,556,0,BI,DISARMED
11545,1500,453,0,BI,DISARMED
11617,1500,364,0,BI,DISARMED
11688,1500,280,0,BI,DISARMED
11760,1500,182,0,BI,DISARMED
11832,1500,87,0,BI,DISARMED
11910,1500,0,-100,BI,WAITING_NEUTRAL
11987,1500,0,-100,BI,WAITING_NEUTRAL
12065,1500,0,-100,BI,WAITING_NEUTRAL
12144,1500,0,-100,BI,WAITING_NEUTRAL
12222,1500,0,-100,BI,WAITING_NEUTRAL
12300,1500,0,-100,BI,WAITING_NEUTRAL
12378,1500,0,-100,BI,WAITING_NEUTRAL
12456,1500,0,-100,BI,WAITING_NEUTRAL
12534,1500,0,-100,BI,WAITING_NEUTRAL
12612,1500,0,-100,BI,WAITING_NEUTRAL
12690,1500,0,-100,BI,WAITING_NEUTRAL
12768,1500,0,-100,BI,WAITING_NEUTRAL
12847,1500,0,-100,BI,WAITING_NEUTRAL
12924,1500,0,-100,BI,WAITING_NEUTRAL
13002,1500,0,-100,BI,WAITING_NEUTRAL
13080,1500,0,-100,BI,WAITING_NEUTRAL
13159,1500,0,-100,BI,WAITING_NEUTRAL
13237,1500,0,-100,BI,WAITING_NEUTRAL
13315,1500,0,-100,BI,WAITING_NEUTRAL
13392,1500,0,-100,BI,WAITING_NEUTRAL
13470,1500,10,-99,BI,WAITING_NEUTRAL
13548,1500,56,-90,BI,WAITING_NEUTRAL
13625,1500,121,-77,BI,WAITING_NEUTRAL
13703,1500,203,-61,BI,WAITING_NEUTRAL
13779,1500,279,-46,BI,WAITING_NEUTRAL
13857,1500,323,-37,BI,WAITING_NEUTRAL
13934,1500,349,-32,BI,WAITING_NEUTRAL
14012,1500,367,-29,BI,WAITING_NEUTRAL
14090,1500,383,-26,BI,WAITING_NEUTRAL
14167,1500,404,-22,BI,WAITING_NEUTRAL
14244,1500,433,-16,BI,WAITING_NEUTRAL
14321,1500,468,-9,BI,WAITING_NEUTRAL
14400,1486,498,-3,BI,ARMED
14478,1502,514,0,BI,ARMED
14556,1509,521,1,BI,ARMED
14633,1516,528,3,BI,ARMED
14711,1521,534,4,BI,ARMED
14790,1526,539,5,BI,ARMED
