timestamp_ms,pwm_us,adc_raw,throttle_pct,esc_type,system_state
7081,1500,0,-100,BI,WAITING_NEUTRAL
7160,1500,0,-100,BI,WAITING_NEUTRAL
7238,1500,0,-100,BI,WAITING_NEUTRAL
7316,1500,0,-100,BI,WAITING_NEUTRAL
7394,1500,0,-100,BI,WAITING_NEUTRAL
7472,1500,0,-100,BI,WAITING_NEUTRAL
7549,1500,0,-100,BI,WAITING_NEUTRAL
7628,1500,0,-100,BI,WAITING_NEUTRAL
7706,1500,0,-100,BI,WAITING_NEUTRAL
7784,1500,0,-100,BI,WAITING_NEUTRAL
7862,1500,0,-100,BI,WAITING_NEUTRAL
7940,1500,0,-100,BI,WAITING_NEUTRAL
8018,1500,0,-100,BI,WAITING_NEUTRAL
8096,1500,0,-100,BI,WAITING_NEUTRAL
8174,1500,0,-100,BI,WAITING_NEUTRAL
8252,1500,0,-100,BI,WAITING_NEUTRAL
8330,1500,0,-100,BI,WAITING_NEUTRAL
8409,1500,0,-100,BI,WAITING_NEUTRAL
8486,1500,0,-100,BI,WAITING_NEUTRAL
8564,1500,0,-100,BI,WAITING_NEUTRAL
8642,1500,0,-100,BI,WAITING_NEUTRAL
8720,1500,0,-100,BI,WAITING_NEUTRAL
8798,1500,0,-100,BI,WAITING_NEUTRAL
8877,1500,0,-100,BI,WAITING_NEUTRAL
8954,1500,0,-100,BI,WAITING_NEUTRAL
9032,1500,0,-100,BI,WAITING_NEUTRAL
9110,1500,0,-100,BI,WAITING_NEUTRAL
9188,1500,0,-100,BI,WAITING_NEUTRAL
9266,1500,0,-100,BI,WAITING_NEUTRAL
9345,1500,0,-100,BI,WAITING_NEUTRAL
9422,1500,0,-100,BI,WAITING_NEUTRAL
9500,1500,0,-100,BI,WAITING_NEUTRAL
9578,1500,0,-100,BI,WAITING_NEUTRAL
9656,1500,0,-100,BI,WAITING_NEUTRAL
9735,1500,0,-100,BI,WAITING_NEUTRAL
9812,1500,0,-100,BI,WAITING_NEUTRAL
9890,1500,0,-100,BI,WAITING_NEUTRAL
9968,1500,0,-100,BI,WAITING_NEUTRAL
10046,1500,0,-100,BI,WAITING_NEUTRAL
10125,1500,0,-100,BI,WAITING_NEUTRAL
10203,1500,0,-100,BI,WAITING_NEUTRAL
10280,1500,0,-100,BI,WAITING_NEUTRAL
10358,1500,0,-100,BI,WAITING_NEUTRAL
10436,1500,0,-100,BI,WAITING_NEUTRAL
10515,1500,0,-100,BI,WAITING_NEUTRAL
10593,1500,0,-100,BI,WAITING_NEUTRAL
10671,1500,0,-100,BI,WAITING_NEUTRAL
10748,1500,0,-100,BI,WAITING_NEUTRAL
10827,1500,0,-100,BI,WAITING_NEUTRAL
10905,1500,0,-100,BI,WAITING_NEUTRAL
10983,1500,0,-100,BI,WAITING_NEUTRAL
11061,1500,0,-100,BI,WAITING_NEUTRAL
11139,1500,0,-100,BI,WAITING_NEUTRAL
11217,1500,0,-100,BI,WAITING_NEUTRAL
11295,1500,0,-100,BI,WAITING_NEUTRAL
11373,1500,0,-100,BI,WAITING_NEUTRAL
11451,1500,0,-100,BI,WAITING_NEUTRAL
11530,1500,0,-100,BI,WAITING_NEUTRAL
11608,1500,0,-100,BI,WAITING_NEUTRAL
11685,1500,4,-100,BI,WAITING_NEUTRAL
11763,1500,23,-96,BI,WAITING_NEUTRAL
11840,1500,38,-93,BI,WAITING_NEUTRAL
11918,1500,51,-91,BI,WAITING_NEUTRAL
11995,1500,64,-88,BI,WAITING_NEUTRAL
12072,1500,78,-85,BI,WAITING_NEUTRAL
12150,1500,92,-83,BI,WAITING_NEUTRAL
12228,1500,107,-80,BI,WAITING_NEUTRAL
12305,1500,121,-77,BI,WAITING_NEUTRAL
12382,1500,134,-74,BI,WAITING_NEUTRAL
12460,1500,143,-73,BI,WAITING_NEUTRAL
12536,1500,151,-71,BI,WAITING_NEUTRAL
12614,1500,157,-70,BI,WAITING_NEUTRAL
12692,1500,164,-68,BI,WAITING_NEUTRAL
12769,1500,168,-68,BI,WAITING_NEUTRAL
12847,1500,172,-67,BI,WAITING_NEUTRAL
12924,1500,180,-65,BI,WAITING_NEUTRAL
13001,1500,189,-64,BI,WAITING_NEUTRAL
13079,1500,197,-62,BI,WAITING_NEUTRAL
13157,1500,207,-60,BI,WAITING_NEUTRAL
13235,1500,215,-58,BI,WAITING_NEUTRAL
13312,1500,222,-57,BI,WAITING_NEUTRAL
13389,1500,230,-56,BI,WAITING_NEUTRAL
13467,1500,239,-54,BI,WAITING_NEUTRAL
13544,1500,248,-52,BI,WAITING_NEUTRAL
13622,1500,257,-50,BI,WAITING_NEUTRAL
13700,1500,264,-49,BI,WAITING_NEUTRAL
13776,1500,269,-48,BI,WAITING_NEUTRAL
13854,1500,273,-47,BI,WAITING_NEUTRAL
13931,1500,275,-47,BI,WAITING_NEUTRAL
14009,1500,274,-47,BI,WAITING_NEUTRAL
14086,1500,274,-47,BI,WAITING_NEUTRAL
14163,1500,274,-47,BI,WAITING_NEUTRAL
14240,1500,274,-47,BI,WAITING_NEUTRAL
14318,1500,278,-46,BI,WAITING_NEUTRAL
14396,1500,284,-45,BI,WAITING_NEUTRAL
14473,1500,293,-43,BI,WAITING_NEUTRAL
14551,1500,300,-42,BI,WAITING_NEUTRAL
14627,1500,306,-41,BI,WAITING_NEUTRAL
14705,1500,312,-40,BI,WAITING_NEUTRAL
14783,1500,317,-39,BI,WAITING_NEUTRAL
14860,1500,323,-37,BI,WAITING_NEUTRAL
14938,1500,328,-36,BI,WAITING_NEUTRAL
15015,1500,332,-36,BI,WAITING_NEUTRAL
15092,1500,335,-35,BI,WAITING_NEUTRAL
15170,1500,336,-35,BI,WAITING_NEUTRAL
15248,1500,338,-34,BI,WAITING_NEUTRAL
15325,1500,340,-34,BI,WAITING_NEUTRAL
15403,1500,342,-34,BI,WAITING_NEUTRAL
15479,1500,346,-33,BI,WAITING_NEUTRAL
15557,1500,350,-32,BI,WAITING_NEUTRAL
15635,1500,354,-31,BI,WAITING_NEUTRAL
15712,1500,358,-31,BI,WAITING_NEUTRAL
15790,1500,360,-30,BI,WAITING_NEUTRAL
15867,1500,362,-30,BI,WAITING_NEUTRAL
15944,1500,366,-29,BI,WAITING_NEUTRAL
16022,1500,368,-29,BI,WAITING_NEUTRAL
16100,1500,372,-28,BI,WAITING_NEUTRAL
16177,1500,376,-27,BI,WAITING_NEUTRAL
16254,1500,379,-26,BI,WAITING_NEUTRAL
16332,1500,380,-26,BI,WAITING_NEUTRAL
16409,1500,382,-26,BI,WAITING_NEUTRAL
16487,1500,384,-25,BI,WAITING_NEUTRAL
16565,1500,386,-25,BI,WAITING_NEUTRAL
16642,1500,389,-24,BI,WAITING_NEUTRAL
16719,1500,393,-24,BI,WAITING_NEUTRAL
16797,1500,396,-23,BI,WAITING_NEUTRAL
16874,1500,399,-22,BI,WAITING_NEUTRAL
16952,1500,401,-22,BI,WAITING_NEUTRAL
17030,1500,404,-22,BI,WAITING_NEUTRAL
17106,1500,406,-21,BI,WAITING_NEUTRAL
17184,1500,408,-21,BI,WAITING_NEUTRAL
17262,1500,411,-20,BI,WAITING_NEUTRAL
17339,1500,413,-20,BI,WAITING_NEUTRAL
17417,1500,416,-19,BI,WAITING_NEUTRAL
17494,1500,420,-18,BI,WAITING_NEUTRAL
17571,1500,422,-18,BI,WAITING_NEUTRAL
17648,1500,425,-17,BI,WAITING_NEUTRAL
17726,1500,428,-17,BI,WAITING_NEUTRAL
17803,1500,430,-16,BI,WAITING_NEUTRAL
17881,1500,432,-16,BI,WAITING_NEUTRAL
17957,1500,433,-16,BI,WAITING_NEUTRAL
18035,1500,435,-15,BI,WAITING_NEUTRAL
18113,1500,436,-15,BI,WAITING_NEUTRAL
18190,1500,437,-15,BI,WAITING_NEUTRAL
18268,1500,439,-15,BI,WAITING_NEUTRAL
18344,1500,440,-14,BI,WAITING_NEUTRAL
18422,1500,442,-14,BI,WAITING_NEUTRAL
18499,1500,444,-14,BI,WAITING_NEUTRAL
18577,1500,444,-14,BI,WAITING_NEUTRAL
18654,1500,447,-13,BI,WAITING_NEUTRAL
18732,1500,448,-13,BI,WAITING_NEUTRAL
18808,1500,450,-13,BI,WAITING_NEUTRAL
18886,1500,452,-12,BI,WAITING_NEUTRAL
18963,1500,454,-12,BI,WAITING_NEUTRAL
19041,1500,456,-11,BI,WAITING_NEUTRAL
19118,1500,459,-11,BI,WAITING_NEUTRAL
19195,1500,461,-10,BI,WAITING_NEUTRAL
19272,1500,464,-10,BI,WAITING_NEUTRAL
19350,1500,465,-10,BI,WAITING_NEUTRAL
19427,1500,466,-9,BI,WAITING_NEUTRAL
19504,1500,468,-9,BI,WAITING_NEUTRAL
19580,1500,469,-9,BI,WAITING_NEUTRAL
19657,1500,471,-8,BI,WAITING_NEUTRAL
19734,1500,474,-8,BI,WAITING_NEUTRAL
19811,1500,476,-7,BI,WAITING_NEUTRAL
19888,1500,478,-7,BI,WAITING_NEUTRAL
19964,1500,480,-7,BI,WAITING_NEUTRAL
20041,1500,480,-7,BI,WAITING_NEUTRAL
20118,1500,481,-6,BI,WAITING_NEUTRAL
20195,1500,482,-6,BI,WAITING_NEUTRAL
20272,1500,482,-6,BI,WAITING_NEUTRAL
20349,1473,484,-6,BI,ARMED
20428,1474,485,-6,BI,ARMED
20506,1476,487,-5,BI,ARMED
20584,1476,487,-5,BI,ARMED
20663,1476,487,-5,BI,ARMED
20741,1477,488,-5,BI,ARMED
20818,1477,488,-5,BI,ARMED
20897,1477,488,-5,BI,ARMED
20975,1477,488,-5,BI,ARMED
21054,1477,488,-5,BI,ARMED
21132,1477,488,-5,BI,ARMED
21210,1477,488,-5,BI,ARMED
21288,1476,487,-5,BI,ARMED
21366,1476,487,-5,BI,ARMED
21444,1476,487,-5,BI,ARMED
21523,1478,489,-5,BI,ARMED
21601,1482,494,-4,BI,ARMED
21680,1485,497,-3,BI,ARMED
21758,1488,500,-3,BI,ARMED
21836,1489,501,-3,BI,ARMED
21915,1493,505,-2,BI,ARMED
21993,1495,507,-1,BI,ARMED
22072,1496,508,-1,BI,ARMED
22150,1497,509,-1,BI,ARMED
22228,1500,512,0,BI,ARMED
22306,1501,513,0,BI,ARMED
22384,1503,515,0,BI,ARMED
22463,1503,515,0,BI,ARMED
22541,1504,516,0,BI,ARMED
22619,1504,516,0,BI,ARMED
22697,1504,516,0,BI,ARMED
22775,1504,516,0,BI,ARMED
22853,1504,516,0,BI,ARMED
22932,1504,516,0,BI,ARMED
23010,1504,516,0,BI,ARMED
23088,1504,516,0,BI,ARMED
23166,1504,516,0,BI,ARMED
23244,1504,516,0,BI,ARMED
23322,1504,516,0,BI,ARMED
23401,1504,516,0,BI,ARMED
23479,1504,516,0,BI,ARMED
23557,1504,516,0,BI,ARMED
23635,1504,516,0,BI,ARMED
23713,1504,516,0,BI,ARMED
23791,1504,516,0,BI,ARMED
23870,1504,516,0,BI,ARMED
23948,1504,516,0,BI,ARMED
24026,1504,516,0,BI,ARMED
24104,1504,516,0,BI,ARMED
24182,1504,516,0,BI,ARMED
24260,1504,516,0,BI,ARMED
24339,1504,516,0,BI,ARMED
24417,1504,516,0,BI,ARMED
24495,1504,516,0,BI,ARMED
24573,1504,516,0,BI,ARMED
24651,1504,516,0,BI,ARMED
24729,1504,516,0,BI,ARMED
24807,1504,516,0,BI,ARMED
24886,1504,516,0,BI,ARMED
24964,1504,516,0,BI,ARMED
25041,1504,516,0,BI,ARMED
25120,1504,516,0,BI,ARMED
25198,1504,516,0,BI,ARMED
25276,1504,516,0,BI,ARMED
25355,1504,516,0,BI,ARMED
25433,1504,516,0,BI,ARMED
25510,1504,516,0,BI,ARMED
25589,1504,516,0,BI,ARMED
25667,1504,516,0,BI,ARMED
25745,1504,516,0,BI,ARMED
25824,1504,516,0,BI,ARMED
25902,1504,516,0,BI,ARMED
25979,1504,516,0,BI,ARMED
26058,1502,514,0,BI,ARMED
26136,1472,483,-6,BI,ARMED
26215,1389,398,-23,BI,ARMED
26295,1228,234,-55,BI,ARMED
26374,1000,0,-100,BI,ARMED
26452,1000,0,-100,BI,ARMED
26531,1000,0,-100,BI,ARMED
26609,1000,0,-100,BI,ARMED
26688,1000,0,-100,BI,ARMED
26767,1000,0,-100,BI,ARMED
26846,1000,0,-100,BI,ARMED
26925,1000,0,-100,BI,ARMED
27003,1000,0,-100,BI,ARMED
27082,1000,0,-100,BI,ARMED
27161,1000,0,-100,BI,ARMED
27240,1000,0,-100,BI,ARMED
27319,1000,0,-100,BI,ARMED
27398,1000,0,-100,BI,ARMED
27476,1000,0,-100,BI,ARMED
27555,1000,0,-100,BI,ARMED
27633,1000,0,-100,BI,ARMED
27712,1000,0,-100,BI,ARMED
27791,1000,0,-100,BI,ARMED
27870,1000,0,-100,BI,ARMED
27949,1000,0,-100,BI,ARMED
28027,1000,0,-100,BI,ARMED
28106,1000,0,-100,BI,ARMED
28185,1000,0,-100,BI,ARMED
28264,1000,0,-100,BI,ARMED
28343,1000,0,-100,BI,ARMED
28421,1000,0,-100,BI,ARMED
28499,1000,0,-100,BI,ARMED
28578,1000,0,-100,BI,ARMED
28657,1000,0,-100,BI,ARMED
28736,1000,0,-100,BI,ARMED
28815,1000,0,-100,BI,ARMED
28894,1000,0,-100,BI,ARMED
28973,1000,0,-100,BI,ARMED
29051,1000,0,-100,BI,ARMED
29130,1000,0,-100,BI,ARMED
29209,1000,0,-100,BI,ARMED
29288,1000,0,-100,BI,ARMED
29366,1000,0,-100,BI,ARMED
29445,1000,0,-100,BI,ARMED
29523,1000,0,-100,BI,ARMED
29602,1000,0,-100,BI,ARMED
29681,1000,0,-100,BI,ARMED
29760,1000,0,-100,BI,ARMED
29839,1000,0,-100,BI,ARMED
29918,1000,0,-100,BI,ARMED
29997,1000,0,-100,BI,ARMED
30075,1000,0,-100,BI,ARMED
30154,1000,0,-100,BI,ARMED
30233,1000,0,-100,BI,ARMED
30311,1000,0,-100,BI,ARMED
30390,1000,0,-100,BI,ARMED
30469,1000,0,-100,BI,ARMED
30547,1000,0,-100,BI,ARMED
30626,1000,0,-100,BI,ARMED
30705,1000,0,-100,BI,ARMED
30784,1000,0,-100,BI,ARMED
30863,1000,0,-100,BI,ARMED
30942,1000,0,-100,BI,ARMED
31021,1000,0,-100,BI,ARMED
31099,1000,0,-100,BI,ARMED
31178,1000,0,-100,BI,ARMED
31256,1000,0,-100,BI,ARMED
31335,1000,0,-100,BI,ARMED
31414,1000,0,-100,BI,ARMED
31493,1000,0,-100,BI,ARMED
31571,1000,0,-100,BI,ARMED
31650,1000,0,-100,BI,ARMED
31729,1000,0,-100,BI,ARMED
31808,1000,0,-100,BI,ARMED
31887,1000,0,-100,BI,ARMED
31966,1000,0,-100,BI,ARMED
32044,1000,0,-100,BI,ARMED
32122,1000,0,-100,BI,ARMED
32201,1000,0,-100,BI,ARMED
32280,1000,0,-100,BI,ARMED
32359,1000,0,-100,BI,ARMED
32438,1000,0,-100,BI,ARMED
32517,1000,0,-100,BI,ARMED
32595,1000,0,-100,BI,ARMED
32674,1000,0,-100,BI,ARMED
32753,1000,0,-100,BI,ARMED
32832,1000,0,-100,BI,ARMED
32911,1000,0,-100,BI,ARMED
32990,1000,0,-100,BI,ARMED
33068,1000,0,-100,BI,ARMED
33146,1000,0,-100,BI,ARMED
33225,1000,0,-100,BI,ARMED
33304,1000,0,-100,BI,ARMED
33383,1000,0,-100,BI,ARMED
33462,1000,0,-100,BI,ARMED
33541,1000,0,-100,BI,ARMED
33619,1000,0,-100,BI,ARMED
33698,1000,0,-100,BI,ARMED
33777,1000,0,-100,BI,ARMED
33856,1000,0,-100,BI,ARMED
33935,1000,0,-100,BI,ARMED
34013,1000,0,-100,BI,ARMED
34092,1000,0,-100,BI,ARMED
34170,1000,0,-100,BI,ARMED
34249,1000,0,-100,BI,ARMED
34328,1000,0,-100,BI,ARMED
34407,1000,0,-100,BI,ARMED
