timestamp_ms,pwm_us,adc_raw,throttle_pct,esc_type,system_state
16994,1125,143,13,UNI,ARMED
17073,1130,148,14,UNI,ARMED
17152,1135,154,15,UNI,ARMED
17230,1139,158,15,UNI,ARMED
17309,1144,164,16,UNI,ARMED
17387,1146,167,16,UNI,ARMED
17466,1150,171,16,UNI,ARMED
17545,1153,175,17,UNI,ARMED
17624,1158,180,17,UNI,ARMED
17702,1160,182,17,UNI,ARMED
17780,1163,186,18,UNI,ARMED
17859,1167,190,18,UNI,ARMED
17938,1170,194,18,UNI,ARMED
18017,1173,197,19,UNI,ARMED
18096,1175,200,19,UNI,ARMED
18174,1179,204,19,UNI,ARMED
18253,1181,206,20,UNI,ARMED
18332,1184,210,20,UNI,ARMED
18411,1187,213,20,UNI,ARMED
18490,1191,218,21,UNI,ARMED
18569,1194,221,21,UNI,ARMED
18648,1198,226,22,UNI,ARMED
18726,1201,229,22,UNI,ARMED
18806,1204,233,22,UNI,ARMED
18885,1207,236,23,UNI,ARMED
18964,1210,239,23,UNI,ARMED
19043,1214,244,23,UNI,ARMED
19122,1216,246,24,UNI,ARMED
19201,1219,250,24,UNI,ARMED
19280,1222,253,24,UNI,ARMED
19359,1226,257,25,UNI,ARMED
19438,1229,261,25,UNI,ARMED
19517,1234,266,26,UNI,ARMED
19597,1236,269,26,UNI,ARMED
19676,1240,273,26,UNI,ARMED
19755,1244,278,27,UNI,ARMED
19833,1247,281,27,UNI,ARMED
19912,1250,285,27,UNI,ARMED
19992,1252,287,28,UNI,ARMED
20071,1256,291,28,UNI,ARMED
20150,1257,293,28,UNI,ARMED
20230,1260,296,28,UNI,ARMED
20308,1263,299,29,UNI,ARMED
20387,1265,302,29,UNI,ARMED
20467,1269,306,29,UNI,ARMED
20546,1273,311,30,UNI,ARMED
20625,1277,315,30,UNI,ARMED
20704,1280,319,31,UNI,ARMED
20783,1285,325,31,UNI,ARMED
20861,1290,330,32,UNI,ARMED
20940,1294,335,32,UNI,ARMED
21020,1299,340,33,UNI,ARMED
21099,1303,345,33,UNI,ARMED
21178,1307,350,34,UNI,ARMED
21257,1312,355,34,UNI,ARMED
21337,1316,360,35,UNI,ARMED
21415,1321,365,35,UNI,ARMED
21494,1324,369,36,UNI,ARMED
21573,1329,374,36,UNI,ARMED
21652,1333,379,37,UNI,ARMED
21731,1339,386,37,UNI,ARMED
21811,1344,392,38,UNI,ARMED
21890,1350,398,38,UNI,ARMED
21968,1353,402,39,UNI,ARMED
22048,1358,408,39,UNI,ARMED
22127,1363,413,40,UNI,ARMED
22206,1368,419,40,UNI,ARMED
22285,1373,425,41,UNI,ARMED
22364,1379,431,42,UNI,ARMED
22443,1384,437,42,UNI,ARMED
22521,1389,443,43,UNI,ARMED
22600,1394,448,43,UNI,ARMED
22679,1397,452,44,UNI,ARMED
22758,1402,457,44,UNI,ARMED
22837,1406,462,45,UNI,ARMED
22916,1410,467,45,UNI,ARMED
22994,1414,471,46,UNI,ARMED
23073,1418,476,46,UNI,ARMED
23152,1422,480,46,UNI,ARMED
23232,1424,483,47,UNI,ARMED
23311,1430,489,47,UNI,ARMED
23389,1431,491,47,UNI,ARMED
23469,1435,495,48,UNI,ARMED
23547,1439,500,48,UNI,ARMED
23626,1442,503,49,UNI,ARMED
23705,1446,507,49,UNI,ARMED
23785,1450,512,50,UNI,ARMED
23864,1453,515,50,UNI,ARMED
23943,1457,520,50,UNI,ARMED
24022,1463,527,51,UNI,ARMED
24101,1468,532,52,UNI,ARMED
24180,1472,537,52,UNI,ARMED
24259,1477,543,53,UNI,ARMED
24338,1482,549,53,UNI,ARMED
24417,1487,554,54,UNI,ARMED
24497,1492,560,54,UNI,ARMED
24576,1498,567,55,UNI,ARMED
24654,1504,574,56,UNI,ARMED
24734,1510,580,56,UNI,ARMED
24813,1518,589,57,UNI,ARMED
24892,1526,598,58,UNI,ARMED
24972,1533,606,59,UNI,ARMED
25051,1541,615,60,UNI,ARMED
25129,1548,623,60,UNI,ARMED
25208,1555,631,61,UNI,ARMED
25288,1563,640,62,UNI,ARMED
25367,1569,647,63,UNI,ARMED
25446,1576,655,64,UNI,ARMED
25525,1581,661,64,UNI,ARMED
25604,1589,670,65,UNI,ARMED
25683,1597,679,66,UNI,ARMED
25762,1605,688,67,UNI,ARMED
25841,1613,697,68,UNI,ARMED
25920,1620,705,68,UNI,ARMED
25999,1628,714,69,UNI,ARMED
26079,1637,725,70,UNI,ARMED
26157,1644,733,71,UNI,ARMED
26235,1652,742,72,UNI,ARMED
26315,1659,750,73,UNI,ARMED
26394,1665,757,73,UNI,ARMED
26473,1673,765,74,UNI,ARMED
26552,1680,773,75,UNI,ARMED
26631,1687,781,76,UNI,ARMED
26710,1693,788,77,UNI,ARMED
26788,1699,795,77,UNI,ARMED
26867,1705,802,78,UNI,ARMED
26946,1712,810,79,UNI,ARMED
27025,1719,818,79,UNI,ARMED
27104,1724,824,80,UNI,ARMED
27183,1731,832,81,UNI,ARMED
27261,1737,838,81,UNI,ARMED
27340,1743,845,82,UNI,ARMED
27419,1746,849,82,UNI,ARMED
27498,1753,856,83,UNI,ARMED
27578,1760,864,84,UNI,ARMED
27657,1767,872,85,UNI,ARMED
27736,1772,878,85,UNI,ARMED
27814,1779,886,86,UNI,ARMED
27893,1785,893,87,UNI,ARMED
27972,1793,902,88,UNI,ARMED
28052,1800,910,88,UNI,ARMED
