timestamp_ms,pwm_us,adc_raw,throttle_pct,esc_type,system_state
289096,1000,0,0,UNI,ARMED
289174,1000,0,0,UNI,ARMED
289251,1000,0,0,UNI,ARMED
289329,1000,0,0,UNI,ARMED
289406,1000,0,0,UNI,ARMED
289484,1000,0,0,UNI,ARMED
289562,1000,0,0,UNI,ARMED
289639,1000,0,0,UNI,ARMED
289717,1000,0,0,UNI,ARMED
289795,1000,0,0,UNI,ARMED
289872,1000,0,0,UNI,ARMED
289950,1020,23,2,UNI,ARMED
290029,1146,166,16,UNI,ARMED
290108,1297,338,33,UNI,ARMED
290187,1460,523,51,UNI,ARMED
290266,1634,721,70,UNI,ARMED
290344,1799,909,88,UNI,ARMED
290425,1900,1023,100,UNI,ARMED
290506,1900,1023,100,UNI,ARMED
290587,1900,1023,100,UNI,ARMED
290667,1900,1023,100,UNI,ARMED
290748,1900,1023,100,UNI,ARMED
290829,1900,1023,100,UNI,ARMED
290910,1900,1023,100,UNI,ARMED
290990,1900,1023,100,UNI,ARMED
291070,1900,1023,100,UNI,ARMED
291151,1900,1023,100,UNI,ARMED
291231,1900,1023,100,UNI,ARMED
291312,1900,1023,100,UNI,ARMED
291393,1900,1023,100,UNI,ARMED
291474,1900,1023,100,UNI,ARMED
291554,1900,1023,100,UNI,ARMED
291635,1900,1023,100,UNI,ARMED
291716,1900,1023,100,UNI,ARMED
291795,1900,1023,100,UNI,ARMED
291876,1900,1023,100,UNI,ARMED
291957,1900,1023,100,UNI,ARMED
292037,1900,1023,100,UNI,ARMED
292118,1900,1023,100,UNI,ARMED
292199,1900,1023,100,UNI,ARMED
292279,1900,1023,100,UNI,ARMED
292360,1900,1023,100,UNI,ARMED
292441,1900,1023,100,UNI,ARMED
292521,1900,1023,100,UNI,ARMED
292601,1900,1023,100,UNI,ARMED
292682,1900,1023,100,UNI,ARMED
292763,1900,1023,100,UNI,ARMED
292843,1900,1023,100,UNI,ARMED
292924,1900,1023,100,UNI,ARMED
293005,1900,1023,100,UNI,ARMED
293086,1900,1023,100,UNI,ARMED
293166,1900,1023,100,UNI,ARMED
293246,1900,1023,100,UNI,ARMED
293327,1900,1023,100,UNI,ARMED
293407,1900,1023,100,UNI,ARMED
293488,1900,1023,100,UNI,ARMED
293569,1900,1023,100,UNI,ARMED
293650,1900,1023,100,UNI,ARMED
293730,1900,1023,100,UNI,ARMED
293811,1900,1023,100,UNI,ARMED
293892,1900,1023,100,UNI,ARMED
293972,1900,1023,100,UNI,ARMED
294052,1900,1023,100,UNI,ARMED
294133,1900,1023,100,UNI,ARMED
294214,1900,1023,100,UNI,ARMED
294294,1900,1023,100,UNI,ARMED
294375,1900,1023,100,UNI,ARMED
294456,1900,1023,100,UNI,ARMED
294537,1900,1023,100,UNI,ARMED
294617,1900,1023,100,UNI,ARMED
294697,1900,1023,100,UNI,ARMED
294778,1900,1023,100,UNI,ARMED
294858,1900,1023,100,UNI,ARMED
294939,1900,1023,100,UNI,ARMED
295020,1900,1023,100,UNI,ARMED
295100,1900,1023,100,UNI,ARMED
295181,1900,1023,100,UNI,ARMED
295262,1900,1023,100,UNI,ARMED
295342,1900,1023,100,UNI,ARMED
295422,1900,1023,100,UNI,ARMED
295503,1900,1023,100,UNI,ARMED
295584,1900,1023,100,UNI,ARMED
295664,1900,1023,100,UNI,ARMED
295745,1900,1023,100,UNI,ARMED
295826,1900,1023,100,UNI,ARMED
295906,1900,1023,100,UNI,ARMED
295987,1900,1023,100,UNI,ARMED
296068,1900,1023,100,UNI,ARMED
296148,1900,1023,100,UNI,ARMED
296228,1900,1023,100,UNI,ARMED
296309,1900,1023,100,UNI,ARMED
296390,1900,1023,100,UNI,ARMED
296471,1900,1023,100,UNI,ARMED
